reference_id,master_id,order_id,prefix_T,gt_id,gt_id_or_group,tau,tau_scope,pool,evaluator_eligible,candidate_complete,published_failure,diag_complete_candidate_failure,evaluator_exclusion_reason,ambiguity_status,visible_stage_count,first_failure_stage,gap,class_failure,stage_best_iou,stage_candidate_count,selected_source
09582244-e2c2-2de1-956c-357092d949d1,09582244-e2c2-2de1-956c-357092d949d1:scene0007_00|scene0007_01|scene0007_02|scene0007_03|scene0007_04,scene0007_00-scene0007_01-scene0007_03-scene0007_02-scene0007_04,2,5,5,0.25,DISPLAY_ONLY,POLICY_POOL,True,True,False,False,,AMBIGUITY_METADATA_UNAVAILABLE,2,,0,False,0.703317182;0.921372855,17;15,new;old
09582244-e2c2-2de1-956c-357092d949d1,09582244-e2c2-2de1-956c-357092d949d1:scene0007_00|scene0007_01|scene0007_02|scene0007_03|scene0007_04,scene0007_00-scene0007_01-scene0007_03-scene0007_02-scene0007_04,2,5,5,0.5,OFFICIAL_TMAP,POLICY_POOL,True,True,False,False,,AMBIGUITY_METADATA_UNAVAILABLE,2,,0,False,0.703317182;0.921372855,17;15,new;old
09582244-e2c2-2de1-956c-357092d949d1,09582244-e2c2-2de1-956c-357092d949d1:scene0007_00|scene0007_01|scene0007_02|scene0007_03|scene0007_04,scene0007_00-scene0007_01-scene0007_03-scene0007_02-scene0007_04,2,5,5,0.55,OFFICIAL_TMAP,POLICY_POOL,True,True,False,False,,AMBIGUITY_METADATA_UNAVAILABLE,2,,0,False,0.703317182;0.921372855,17;15,new;old
09582244-e2c2-2de1-956c-357092d949d1,09582244-e2c2-2de1-956c-357092d949d1:scene0007_00|scene0007_01|scene0007_02|scene0007_03|scene0007_04,scene0007_00-scene0007_01-scene0007_03-scene0007_02-scene0007_04,2,5,5,0.6,OFFICIAL_TMAP,POLICY_POOL,True,True,False,False,,AMBIGUITY_METADATA_UNAVAILABLE,2,,0,False,0.703317182;0.921372855,17;15,new;old
09582244-e2c2-2de1-956c-357092d949d1,09582244-e2c2-2de1-956c-357092d949d1:scene0007_00|scene0007_01|scene0007_02|scene0007_03|scene0007_04,scene0007_00-scene0007_01-scene0007_03-scene0007_02-scene0007_04,2,5,5,0.65,OFFICIAL_TMAP,POLICY_POOL,True,True,False,False,,AMBIGUITY_METADATA_UNAVAILABLE,2,,0,False,0.703317182;0.921372855,17;15,new;old
09582244-e2c2-2de1-956c-357092d949d1,09582244-e2c2-2de1-956c-357092d949d1:scene0007_00|scene0007_01|scene0007_02|scene0007_03|scene0007_04,scene0007_00-scene0007_01-scene0007_03-scene0007_02-scene0007_04,2,5,5,0.7,OFFICIAL_TMAP,POLICY_POOL,True,True,False,False,,AMBIGUITY_METADATA_UNAVAILABLE,2,,0,False,0.703317182;0.921372855,17;15,new;old
09582244-e2c2-2de1-956c-357092d949d1,09582244-e2c2-2de1-956c-357092d949d1:scene0007_00|scene0007_01|scene0007_02|scene0007_03|scene0007_04,scene0007_00-scene0007_01-scene0007_03-scene0007_02-scene0007_04,2,5,5,0.75,OFFICIAL_TMAP,POLICY_POOL,True,False,True,False,,AMBIGUITY_METADATA_UNAVAILABLE,2,0,0,False,0.703317182;0.921372855,17;15,new;old
09582244-e2c2-2de1-956c-357092d949d1,09582244-e2c2-2de1-956c-357092d949d1:scene0007_00|scene0007_01|scene0007_02|scene0007_03|scene0007_04,scene0007_00-scene0007_01-scene0007_03-scene0007_02-scene0007_04,2,5,5,0.8,OFFICIAL_TMAP,POLICY_POOL,True,False,True,False,,AMBIGUITY_METADATA_UNAVAILABLE,2,0,0,False,0.703317182;0.921372855,17;15,new;old
09582244-e2c2-2de1-956c-357092d949d1,09582244-e2c2-2de1-956c-357092d949d1:scene0007_00|scene0007_01|scene0007_02|scene0007_03|scene0007_04,scene0007_00-scene0007_01-scene0007_03-scene0007_02-scene0007_04,2,5,5,0.85,OFFICIAL_TMAP,POLICY_POOL,True,False,True,False,,AMBIGUITY_METADATA_UNAVAILABLE,2,0,0,False,0.703317182;0.921372855,17;15,new;old
09582244-e2c2-2de1-956c-357092d949d1,09582244-e2c2-2de1-956c-357092d949d1:scene0007_00|scene0007_01|scene0007_02|scene0007_03|scene0007_04,scene0007_00-scene0007_01-scene0007_03-scene0007_02-scene0007_04,2,5,5,0.9,OFFICIAL_TMAP,POLICY_POOL,True,False,True,False,,AMBIGUITY_METADATA_UNAVAILABLE,2,0,0,False,0.703317182;0.921372855,17;15,new;old
